TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-03-27,2026-03-27,FO,NSE,IDO,54076,,MIDCPNIFTY,,2026-03-30,2026-03-30,12775.00,PE,MIDCPNIFTY26MAR12775PE,197.80,323.90,197.80,311.70,322.90,184.95,12517.30,311.70,15000,-17520,474,742291050.00,377,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,53934,,MIDCPNIFTY,,2026-03-30,2026-03-30,11525.00,PE,MIDCPNIFTY26MAR11525PE,3.95,4.05,2.60,3.30,3.60,4.85,12517.30,3.30,7080,-480,49,67786512.00,33,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,53904,,MIDCPNIFTY,,2026-03-30,2026-03-30,11300.00,PE,MIDCPNIFTY26MAR11300PE,2.60,2.80,0.85,1.95,1.95,2.90,12517.30,1.95,26160,-13680,1023,1387420308.00,545,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,52921,,MIDCPNIFTY,,2026-03-30,2026-03-30,11250.00,PE,MIDCPNIFTY26MAR11250PE,3.00,3.00,1.05,1.80,1.80,2.95,12517.30,0.05,8400,360,25,33754236.00,8,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,47350,,MIDCPNIFTY,,2026-03-30,2026-03-30,11025.00,PE,MIDCPNIFTY26MAR11025PE,1.25,1.90,0.45,0.80,0.45,1.25,12517.30,0.80,5520,360,130,172008828.00,49,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70951,,MIDCPNIFTY,,2026-05-26,2026-05-26,14400.00,CE,MIDCPNIFTY26MAY14400CE,0.00,0.00,0.00,295.55,0.00,295.55,12517.30,21.20,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70861,,MIDCPNIFTY,,2026-05-26,2026-05-26,14225.00,CE,MIDCPNIFTY26MAY14225CE,0.00,0.00,0.00,349.70,0.00,349.70,12517.30,30.30,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70842,,MIDCPNIFTY,,2026-05-26,2026-05-26,14075.00,CE,MIDCPNIFTY26MAY14075CE,0.00,0.00,0.00,401.90,0.00,401.90,12517.30,40.70,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70816,,MIDCPNIFTY,,2026-05-26,2026-05-26,13750.00,CE,MIDCPNIFTY26MAY13750CE,0.00,0.00,0.00,534.45,0.00,534.45,12517.30,74.20,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70744,,MIDCPNIFTY,,2026-05-26,2026-05-26,13275.00,CE,MIDCPNIFTY26MAY13275CE,0.00,0.00,0.00,779.05,0.00,779.05,12517.30,162.60,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70646,,MIDCPNIFTY,,2026-05-26,2026-05-26,13125.00,CE,MIDCPNIFTY26MAY13125CE,0.00,0.00,0.00,869.00,0.00,869.00,12517.30,203.50,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70634,,MIDCPNIFTY,,2026-05-26,2026-05-26,12975.00,CE,MIDCPNIFTY26MAY12975CE,0.00,0.00,0.00,964.95,0.00,964.95,12517.30,251.90,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70540,,MIDCPNIFTY,,2026-05-26,2026-05-26,12675.00,CE,MIDCPNIFTY26MAY12675CE,0.00,0.00,0.00,1174.85,0.00,1174.85,12517.30,373.30,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70530,,MIDCPNIFTY,,2026-05-26,2026-05-26,12550.00,CE,MIDCPNIFTY26MAY12550CE,0.00,0.00,0.00,1267.80,0.00,1267.80,12517.30,434.20,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70487,,MIDCPNIFTY,,2026-05-26,2026-05-26,12125.00,CE,MIDCPNIFTY26MAY12125CE,0.00,0.00,0.00,1610.15,0.00,1610.15,12517.30,687.50,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70121,,MIDCPNIFTY,,2026-05-26,2026-05-26,10900.00,CE,MIDCPNIFTY26MAY10900CE,0.00,0.00,0.00,2735.70,0.00,2735.70,12517.30,1726.45,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71331,,MIDCPNIFTY,,2026-04-28,2026-04-28,13825.00,CE,MIDCPNIFTY26APR13825CE,58.70,58.70,55.10,57.60,57.60,214.90,12517.30,16.00,1080,960,8,13326948.00,5,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71322,,MIDCPNIFTY,,2026-04-28,2026-04-28,13750.00,CE,MIDCPNIFTY26APR13750CE,0.00,0.00,0.00,80.40,80.40,80.40,12517.30,19.90,360,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71292,,MIDCPNIFTY,,2026-04-28,2026-04-28,13400.00,CE,MIDCPNIFTY26APR13400CE,128.00,138.85,116.75,118.80,119.35,170.55,12517.30,118.80,2640,480,35,56817924.00,35,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71221,,MIDCPNIFTY,,2026-04-28,2026-04-28,13300.00,CE,MIDCPNIFTY26APR13300CE,169.20,169.20,143.00,145.95,150.00,195.50,12517.30,145.95,2160,600,30,48439110.00,28,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71082,,MIDCPNIFTY,,2026-04-28,2026-04-28,12850.00,CE,MIDCPNIFTY26APR12850CE,304.70,305.40,298.15,301.80,302.25,250.50,12517.30,301.80,1320,120,11,17362326.00,10,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71078,,MIDCPNIFTY,,2026-04-28,2026-04-28,12825.00,CE,MIDCPNIFTY26APR12825CE,0.00,0.00,0.00,252.05,252.05,252.05,12517.30,184.05,480,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71060,,MIDCPNIFTY,,2026-04-28,2026-04-28,12600.00,CE,MIDCPNIFTY26APR12600CE,463.75,471.50,410.00,416.65,421.10,972.90,12517.30,416.65,16320,16320,324,506976300.00,302,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71035,,MIDCPNIFTY,,2026-04-28,2026-04-28,12450.00,CE,MIDCPNIFTY26APR12450CE,0.00,0.00,0.00,1078.55,0.00,1078.55,12517.30,354.45,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70866,,MIDCPNIFTY,,2026-04-28,2026-04-28,11425.00,CE,MIDCPNIFTY26APR11425CE,0.00,0.00,0.00,1925.65,0.00,1925.65,12517.30,1160.85,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70852,,MIDCPNIFTY,,2026-04-28,2026-04-28,11325.00,CE,MIDCPNIFTY26APR11325CE,0.00,0.00,0.00,2017.30,0.00,2017.30,12517.30,1256.05,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70790,,MIDCPNIFTY,,2026-04-28,2026-04-28,11275.00,CE,MIDCPNIFTY26APR11275CE,0.00,0.00,0.00,2063.50,0.00,2063.50,12517.30,1304.15,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70751,,MIDCPNIFTY,,2026-04-28,2026-04-28,11200.00,CE,MIDCPNIFTY26APR11200CE,0.00,0.00,0.00,2133.30,0.00,2133.30,12517.30,1376.75,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,54241,,MIDCPNIFTY,,2026-03-30,2026-03-30,14525.00,CE,MIDCPNIFTY26MAR14525CE,0.00,0.00,0.00,3.55,3.55,3.55,12517.30,0.05,1200,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,54237,,MIDCPNIFTY,,2026-03-30,2026-03-30,14475.00,CE,MIDCPNIFTY26MAR14475CE,3.60,3.80,3.60,3.80,3.80,9.00,12517.30,0.05,7080,360,4,6949788.00,3,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,54161,,MIDCPNIFTY,,2026-03-30,2026-03-30,13700.00,CE,MIDCPNIFTY26MAR13700CE,3.50,3.50,1.10,1.65,1.75,3.50,12517.30,1.65,314760,-108720,5487,9021660174.00,2417,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,54157,,MIDCPNIFTY,,2026-03-30,2026-03-30,13650.00,CE,MIDCPNIFTY26MAR13650CE,2.40,3.00,0.90,1.55,1.35,4.65,12517.30,1.55,49080,-1440,1295,2121481278.00,631,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,54117,,MIDCPNIFTY,,2026-03-30,2026-03-30,13225.00,CE,MIDCPNIFTY26MAR13225CE,11.45,11.60,4.35,5.75,5.30,30.35,12517.30,5.75,48840,1080,294,466789698.00,188,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,54109,,MIDCPNIFTY,,2026-03-30,2026-03-30,13150.00,CE,MIDCPNIFTY26MAR13150CE,20.05,20.05,6.00,7.10,7.60,43.35,12517.30,7.10,65760,27720,3669,5793407490.00,2283,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,54090,,MIDCPNIFTY,,2026-03-30,2026-03-30,12925.00,CE,MIDCPNIFTY26MAR12925CE,60.15,61.00,15.35,19.10,20.90,111.40,12517.30,19.10,33120,16320,2667,4145511630.00,1920,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,54086,,MIDCPNIFTY,,2026-03-30,2026-03-30,12875.00,CE,MIDCPNIFTY26MAR12875CE,81.15,81.15,20.95,25.15,27.25,133.20,12517.30,25.15,31080,16320,1580,2448042252.00,1240,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,54028,,MIDCPNIFTY,,2026-03-30,2026-03-30,12250.00,CE,MIDCPNIFTY26MAR12250CE,410.00,410.00,313.00,323.45,313.00,567.25,12517.30,323.45,18840,360,22,33249642.00,18,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,54022,,MIDCPNIFTY,,2026-03-30,2026-03-30,12200.00,CE,MIDCPNIFTY26MAR12200CE,474.75,492.20,339.30,348.40,358.30,610.65,12517.30,348.40,71160,-5520,236,356767086.00,220,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,54009,,MIDCPNIFTY,,2026-03-30,2026-03-30,12075.00,CE,MIDCPNIFTY26MAR12075CE,0.00,0.00,0.00,743.90,743.90,743.90,12517.30,449.30,1200,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,53975,,MIDCPNIFTY,,2026-03-30,2026-03-30,11775.00,CE,MIDCPNIFTY26MAR11775CE,0.00,0.00,0.00,2035.15,0.00,2035.15,12517.30,747.65,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,53939,,MIDCPNIFTY,,2026-03-30,2026-03-30,11600.00,CE,MIDCPNIFTY26MAR11600CE,0.00,0.00,0.00,1175.00,1175.00,1175.00,12517.30,922.55,120,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,53933,,MIDCPNIFTY,,2026-03-30,2026-03-30,11525.00,CE,MIDCPNIFTY26MAR11525CE,0.00,0.00,0.00,2267.75,0.00,2267.75,12517.30,997.50,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDF,51713,,MIDCPNIFTY,,2026-03-30,2026-03-30,,,MIDCPNIFTY26MARFUT,12675.00,12690.00,12481.10,12510.05,12528.80,12778.05,12517.30,12510.05,970320,-676680,15974,24062420886.00,13832,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70997,,MIDCPNIFTY,,2026-04-28,2026-04-28,12350.00,PE,MIDCPNIFTY26APR12350PE,0.00,0.00,0.00,174.30,0.00,174.30,12517.30,186.05,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71297,,MIDCPNIFTY,,2026-04-28,2026-04-28,13450.00,PE,MIDCPNIFTY26APR13450PE,0.00,0.00,0.00,601.25,0.00,601.25,12517.30,913.10,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70525,,MIDCPNIFTY,,2026-05-26,2026-05-26,12475.00,PE,MIDCPNIFTY26MAY12475PE,0.00,0.00,0.00,146.50,0.00,146.50,12517.30,319.15,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70462,,MIDCPNIFTY,,2026-05-26,2026-05-26,12025.00,PE,MIDCPNIFTY26MAY12025PE,0.00,0.00,0.00,73.85,0.00,73.85,12517.30,156.55,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70442,,MIDCPNIFTY,,2026-05-26,2026-05-26,11900.00,PE,MIDCPNIFTY26MAY11900PE,0.00,0.00,0.00,59.80,0.00,59.80,12517.30,124.60,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70244,,MIDCPNIFTY,,2026-05-26,2026-05-26,11300.00,PE,MIDCPNIFTY26MAY11300PE,0.00,0.00,0.00,18.85,0.00,18.85,12517.30,33.45,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71557,,MIDCPNIFTY,,2026-04-28,2026-04-28,15200.00,PE,MIDCPNIFTY26APR15200PE,0.00,0.00,0.00,1902.50,0.00,1902.50,12517.30,2609.70,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71478,,MIDCPNIFTY,,2026-04-28,2026-04-28,14650.00,PE,MIDCPNIFTY26APR14650PE,0.00,0.00,0.00,1431.60,0.00,1431.60,12517.30,2063.20,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71339,,MIDCPNIFTY,,2026-04-28,2026-04-28,13900.00,PE,MIDCPNIFTY26APR13900PE,0.00,0.00,0.00,872.90,0.00,872.90,12517.30,1328.60,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71330,,MIDCPNIFTY,,2026-04-28,2026-04-28,13800.00,PE,MIDCPNIFTY26APR13800PE,1270.00,1270.00,1249.00,1249.00,1249.00,807.95,12517.30,1233.50,240,240,2,3614280.00,2,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71301,,MIDCPNIFTY,,2026-04-28,2026-04-28,13500.00,PE,MIDCPNIFTY26APR13500PE,919.80,1097.70,919.80,1061.45,1061.00,825.00,12517.30,1061.45,18000,15960,138,240550080.00,85,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71222,,MIDCPNIFTY,,2026-04-28,2026-04-28,13300.00,PE,MIDCPNIFTY26APR13300PE,920.00,920.00,920.00,920.00,920.00,522.95,12517.30,784.30,120,120,1,1706400.00,1,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71112,,MIDCPNIFTY,,2026-04-28,2026-04-28,13050.00,PE,MIDCPNIFTY26APR13050PE,755.80,755.80,755.80,755.80,755.80,406.75,12517.30,586.10,120,120,1,1656696.00,1,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71007,,MIDCPNIFTY,,2026-04-28,2026-04-28,12375.00,PE,MIDCPNIFTY26APR12375PE,0.00,0.00,0.00,180.40,0.00,180.40,12517.30,195.85,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70917,,MIDCPNIFTY,,2026-04-28,2026-04-28,12050.00,PE,MIDCPNIFTY26APR12050PE,0.00,0.00,0.00,112.40,0.00,112.40,12517.30,93.65,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70913,,MIDCPNIFTY,,2026-04-28,2026-04-28,12000.00,PE,MIDCPNIFTY26APR12000PE,237.95,326.05,184.90,302.55,310.45,188.60,12517.30,302.55,81960,32760,1395,2054696568.00,1135,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70887,,MIDCPNIFTY,,2026-04-28,2026-04-28,11675.00,PE,MIDCPNIFTY26APR11675PE,0.00,0.00,0.00,60.25,0.00,60.25,12517.30,32.15,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70753,,MIDCPNIFTY,,2026-04-28,2026-04-28,11200.00,PE,MIDCPNIFTY26APR11200PE,0.00,0.00,0.00,23.85,0.00,23.85,12517.30,5.60,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,54308,,MIDCPNIFTY,,2026-03-30,2026-03-30,15300.00,PE,MIDCPNIFTY26MAR15300PE,0.00,0.00,0.00,1595.80,0.00,1595.80,12517.30,2775.80,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,54244,,MIDCPNIFTY,,2026-03-30,2026-03-30,14550.00,PE,MIDCPNIFTY26MAR14550PE,0.00,0.00,0.00,1013.30,0.00,1013.30,12517.30,2026.10,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,54160,,MIDCPNIFTY,,2026-03-30,2026-03-30,13675.00,PE,MIDCPNIFTY26MAR13675PE,1200.00,1200.00,1200.00,1200.00,1200.00,846.70,12517.30,1151.50,8640,0,2,3570000.00,1,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,54151,,MIDCPNIFTY,,2026-03-30,2026-03-30,13575.00,PE,MIDCPNIFTY26MAR13575PE,0.00,0.00,0.00,1285.60,1285.60,1285.60,12517.30,1051.55,13560,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,54139,,MIDCPNIFTY,,2026-03-30,2026-03-30,13425.00,PE,MIDCPNIFTY26MAR13425PE,831.95,988.50,831.95,988.50,988.50,566.85,12517.30,988.50,5400,0,2,3440454.00,2,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,54137,,MIDCPNIFTY,,2026-03-30,2026-03-30,13400.00,PE,MIDCPNIFTY26MAR13400PE,845.00,883.00,806.00,877.30,877.30,639.60,12517.30,876.65,52080,-720,14,23934138.00,14,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,54122,,MIDCPNIFTY,,2026-03-30,2026-03-30,13275.00,PE,MIDCPNIFTY26MAR13275PE,698.25,698.25,698.25,698.25,698.25,519.90,12517.30,751.75,8520,0,1,1676790.00,1,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,54101,,MIDCPNIFTY,,2026-03-30,2026-03-30,13050.00,PE,MIDCPNIFTY26MAR13050PE,480.85,538.75,480.85,538.35,537.70,343.70,12517.30,538.35,45000,840,14,22804872.00,14,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,54047,,MIDCPNIFTY,,2026-03-30,2026-03-30,12475.00,PE,MIDCPNIFTY26MAR12475PE,105.00,153.70,87.85,130.20,120.00,86.65,12517.30,130.20,23640,-120,6595,9971614716.00,5872,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,54045,,MIDCPNIFTY,,2026-03-30,2026-03-30,12450.00,PE,MIDCPNIFTY26MAR12450PE,79.00,152.80,79.00,118.75,107.30,81.00,12517.30,118.75,78840,33000,6468,9752779878.00,5665,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,54016,,MIDCPNIFTY,,2026-03-30,2026-03-30,12150.00,PE,MIDCPNIFTY26MAR12150PE,23.75,54.40,23.45,38.15,38.85,34.65,12517.30,38.15,80400,45480,3668,5364102426.00,2756,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,54003,,MIDCPNIFTY,,2026-03-30,2026-03-30,12025.00,PE,MIDCPNIFTY26MAR12025PE,24.35,29.00,13.70,23.90,23.85,24.40,12517.30,23.90,5520,4080,474,685236414.00,282,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,54001,,MIDCPNIFTY,,2026-03-30,2026-03-30,12000.00,PE,MIDCPNIFTY26MAR12000PE,25.00,30.60,9.95,20.80,20.90,22.05,12517.30,20.80,765240,-13080,47026,67837962768.00,28845,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,53954,,MIDCPNIFTY,,2026-03-30,2026-03-30,11650.00,PE,MIDCPNIFTY26MAR11650PE,5.80,7.45,3.80,4.50,4.80,7.25,12517.30,4.50,14640,3600,766,1071348876.00,610,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,53922,,MIDCPNIFTY,,2026-03-30,2026-03-30,11425.00,PE,MIDCPNIFTY26MAR11425PE,5.00,5.00,1.20,3.30,3.30,4.15,12517.30,3.30,5160,360,22,30170172.00,15,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,52919,,MIDCPNIFTY,,2026-03-30,2026-03-30,11225.00,PE,MIDCPNIFTY26MAR11225PE,0.00,0.00,0.00,2.65,2.65,2.65,12517.30,0.05,1080,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,52913,,MIDCPNIFTY,,2026-03-30,2026-03-30,11125.00,PE,MIDCPNIFTY26MAR11125PE,2.60,2.60,0.55,1.05,1.50,2.60,12517.30,1.05,960,-120,4,5340864.00,4,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70804,,MIDCPNIFTY,,2026-05-26,2026-05-26,13600.00,CE,MIDCPNIFTY26MAY13600CE,0.00,0.00,0.00,605.05,0.00,605.05,12517.30,96.20,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70788,,MIDCPNIFTY,,2026-05-26,2026-05-26,13425.00,CE,MIDCPNIFTY26MAY13425CE,0.00,0.00,0.00,695.20,0.00,695.20,12517.30,128.45,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70636,,MIDCPNIFTY,,2026-05-26,2026-05-26,13000.00,CE,MIDCPNIFTY26MAY13000CE,0.00,0.00,0.00,948.55,0.00,948.55,12517.30,243.25,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70614,,MIDCPNIFTY,,2026-05-26,2026-05-26,12825.00,CE,MIDCPNIFTY26MAY12825CE,0.00,0.00,0.00,1066.75,0.00,1066.75,12517.30,308.35,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70501,,MIDCPNIFTY,,2026-05-26,2026-05-26,12250.00,CE,MIDCPNIFTY26MAY12250CE,0.00,0.00,0.00,1505.85,0.00,1505.85,12517.30,605.75,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70485,,MIDCPNIFTY,,2026-05-26,2026-05-26,12100.00,CE,MIDCPNIFTY26MAY12100CE,0.00,0.00,0.00,1631.35,0.00,1631.35,12517.30,704.55,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70459,,MIDCPNIFTY,,2026-05-26,2026-05-26,12000.00,CE,MIDCPNIFTY26MAY12000CE,0.00,0.00,0.00,1717.10,0.00,1717.10,12517.30,775.05,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70373,,MIDCPNIFTY,,2026-05-26,2026-05-26,11775.00,CE,MIDCPNIFTY26MAY11775CE,0.00,0.00,0.00,1915.50,0.00,1915.50,12517.30,946.00,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,70303,,MIDCPNIFTY,,2026-05-26,2026-05-26,11400.00,CE,MIDCPNIFTY26MAY11400CE,0.00,0.00,0.00,2259.60,0.00,2259.60,12517.30,1262.70,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,40446,,MIDCPNIFTY,,2026-05-26,2026-05-26,11050.00,CE,MIDCPNIFTY26MAY11050CE,0.00,0.00,0.00,2422.05,0.00,2422.05,12517.30,1583.90,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71398,,MIDCPNIFTY,,2026-04-28,2026-04-28,14350.00,CE,MIDCPNIFTY26APR14350CE,0.00,0.00,0.00,202.60,0.00,202.60,12517.30,2.95,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71388,,MIDCPNIFTY,,2026-04-28,2026-04-28,14225.00,CE,MIDCPNIFTY26APR14225CE,0.00,0.00,0.00,231.80,0.00,231.80,12517.30,4.50,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71360,,MIDCPNIFTY,,2026-04-28,2026-04-28,14125.00,CE,MIDCPNIFTY26APR14125CE,0.00,0.00,0.00,257.10,0.00,257.10,12517.30,6.25,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71358,,MIDCPNIFTY,,2026-04-28,2026-04-28,14100.00,CE,MIDCPNIFTY26APR14100CE,0.00,0.00,0.00,263.95,0.00,263.95,12517.30,6.80,0,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71338,,MIDCPNIFTY,,2026-04-28,2026-04-28,13900.00,CE,MIDCPNIFTY26APR13900CE,50.70,50.70,42.55,45.00,42.55,56.35,12517.30,45.00,1800,120,6,10041900.00,5,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71336,,MIDCPNIFTY,,2026-04-28,2026-04-28,13875.00,CE,MIDCPNIFTY26APR13875CE,0.00,0.00,0.00,63.10,63.10,63.10,12517.30,13.75,240,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71308,,MIDCPNIFTY,,2026-04-28,2026-04-28,13575.00,CE,MIDCPNIFTY26APR13575CE,98.70,98.70,91.65,91.65,91.65,114.95,12517.30,32.45,1200,120,4,6561894.00,4,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71302,,MIDCPNIFTY,,2026-04-28,2026-04-28,13525.00,CE,MIDCPNIFTY26APR13525CE,107.95,109.70,107.95,109.70,109.70,135.90,12517.30,37.10,2040,-120,3,4908072.00,2,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71298,,MIDCPNIFTY,,2026-04-28,2026-04-28,13475.00,CE,MIDCPNIFTY26APR13475CE,0.00,0.00,0.00,150.00,150.00,150.00,12517.30,42.30,1680,0,0,0.00,0,F1,120,,,,,
2026-03-27,2026-03-27,FO,NSE,IDO,71246,,MIDCPNIFTY,,2026-04-28,2026-04-28,13325.00,CE,MIDCPNIFTY26APR13325CE,162.00,162.00,157.50,159.00,159.00,177.60,12517.30,61.75,1080,0,3,4854420.00,3,F1,120,,,,,
